api,language,knowledge_type,post_id,post,contain_knowledge
UUID,Java,environment,74570693,"<p>UUIDs are not generally reversible. There can be n number of strings that can generate a particular UUID.</p>
<p>What you want is some encryption/decryption mechanism. Let's say you use AES-256 symmetric encryption. You will just have to store a secret using which you can encrypt/decrypt the id. But in case the key gets compromised, you would be in a mess. If you change your key, all existing data will get corrupted. If you don't change, you have compromised all your data outside.</p>
<p>The first solution you mentioned here of having a database mapping between id &amp; UUID is not a dumb one. It is a good solution here.</p>
<p>All the things I mentioned above was considering that you want your ids to be internal &amp; hidden from outside. If it is not the case &amp; you are fine with exposing you ids outside, you can think of BASE-64 encoding your ids &amp; use them in third party API.</p>
",0
UUID,Java,environment,76074746,"<p>Have you tried mapping your ID field in the relationship so that JPA will set it for you based on the reference value? This is referred to as a derived ID, and there are a number of ways to do it based on what you need in your entity:</p>
<pre><code>public class AdditionalInformation {

    @Id
    private UUID projectId;

    @OneToOne(fetch = FetchType.LAZY)
    @JoinColumn(&quot;projectid&quot;)
    @MapsId
    private Project project;
    
    private String someData;


    //Getters and setters etc...
}
</code></pre>
<p>Or you can just mark the project as the ID:</p>
<pre><code>public class AdditionalInformation {

    @Id
    @OneToOne(fetch = FetchType.LAZY)
    @JoinColumn(&quot;projectid&quot;)
    private Project project;
    
    private String someData;

    //Getters and setters etc...
}
</code></pre>
<p>In both cases, you would use the UUID projectId value as the AdditionalInformation primary key for find by key lookups.</p>
",1
UUID,Java,alternative,76109523,"<h1>UUID</h1>
<p>Personally I think that using <a href=""https://en.wikipedia.org/wiki/Universally_unique_identifier"" rel=""nofollow noreferrer""><em>universally unique identifier (UUID)</em></a> is a better solution.</p>
<p>They are exactly designed for your situation: Where you need to generate unique identifiers without depending on a central registration authority, and without coordinating between the parties generating them.</p>
<p>Here is a an article about UUID in Java :  <a href=""https://www.baeldung.com/java-uuid"" rel=""nofollow noreferrer"">https://www.baeldung.com/java-uuid</a></p>
",0
UUID,Java,alternative,74707142,"<p>From the comments, the problem is due to the fact that you're creating a new random <code>UUID</code> in your constructor:</p>
<pre><code>public User(String name) {

    this.name = name;
    this.id = UUID.randomUUID();
}
</code></pre>
<p>To fix the randomness of the identifier, I would suggest adding the <code>UUID</code> as part of the constructor:</p>
<pre><code>public User(UUID id, String name) {

    this.id = id;
    this.name = name;
}

</code></pre>
<p>This way, you can always control the value of the identifier used.</p>
<p>In the long run, depending on how you architect your application, that identifier could come from a Factory object or a database.</p>
",1
UUID,Java,alternative,72454693,"<p>You'll have to implement a custom ID generator and your entity will have an ID of String as it's no longer going to be a valid UUID.</p>
<p>Something like this will work</p>
<pre><code>@Id
@GenericGenerator(name = &quot;mygen&quot;, strategy = &quot;com.abc.generator.IdGenerator&quot;)
@GeneratedValue(generator = &quot;mygen&quot;)
private String id;
</code></pre>
<p>Your generator will look like this:</p>
<pre><code>package com.abc.generator;

import java.io.Serializable;
import java.util.UUID;
import org.hibernate.HibernateException;
import org.hibernate.engine.spi.SharedSessionContractImplementor;
import org.hibernate.id.IdentifierGenerator;

public class IdGenerator implements IdentifierGenerator {

   @Override
   public Serializable generate(SharedSessionContractImplementor sharedSessionContractImplementor, Object o)
    throws HibernateException {
       return UUID.randomUUID().toString().replace(&quot;-&quot;, &quot;&quot;);
   }
}
</code></pre>
",1
UUID,Java,alternative,76896240,"<p>A good option is to use <code>UUID</code>s.They can be used to uniquely identify a resource. They are unique universally and use 128 bits to store the information.</p>
<p>They look something like:</p>
<pre><code>cc26d321-58fc-4cc1-978a-03f2bbdb2a55
</code></pre>
<p>Just add a column of type <code>UUID</code> in your document entity and use it as the unique identifier.</p>
<p>It will solve your problem as well because it will be difficult to guess the next uuid in comparison to the integer numbers.</p>
<p>Moreover, you might consider authenticating the request as well if you do not want unauthorised users to access the resources.</p>
<p>More details here: <a href=""https://docs.oracle.com/javase/8/docs/api/java/util/UUID.html"" rel=""nofollow noreferrer"">https://docs.oracle.com/javase/8/docs/api/java/util/UUID.html</a></p>
",0
UUID,Java,alternative,72983306,"<p>In your database, create a table where each row represents one particular user. That table would have their permanently assigned UUID, along with name, email, etc.</p>
<p>Some databases such as Postgres and <a href=""https://en.wikipedia.org/wiki/H2_(DBMS)"" rel=""nofollow noreferrer"">H2</a> support UUID as a built-in data type. Some databases proved a feature, perhaps as a plug-in, to generate a UUID value. For example, the <a href=""https://www.postgresql.org/docs/current/uuid-ossp.html"" rel=""nofollow noreferrer""><em>uuid-ossp</em></a> plug-in for Postgres. If not, you can generate a UUID in Java.</p>
<p>When creating an account for a user, create a row in that table. When a user logs in, look up their credentials in this table, retrieving their previously assigned UUID.</p>
<p>During the execution of your app, keep that retrieved UUID in memory as a <a href=""https://docs.oracle.com/en/java/javase/17/docs/api/java.base/java/util/UUID.html"" rel=""nofollow noreferrer""><code>java.util.UUID</code></a> object. In a web app built on Jakarta Servlet, a good place to keep their UUID would be as an attribute on the Session. See <a href=""https://jakarta.ee/specifications/servlet/5.0/jakarta-servlet-spec-5.0.html#binding-attributes-into-a-session"" rel=""nofollow noreferrer""><em>Binding Attributes into a Session</em></a> in the spec. See <a href=""https://jakarta.ee/specifications/servlet/5.0/apidocs/jakarta/servlet/http/httpsession#setAttribute(java.lang.String,java.lang.Object)"" rel=""nofollow noreferrer""><code>HttpSession#setAttribute</code></a> and <a href=""https://jakarta.ee/specifications/servlet/5.0/apidocs/jakarta/servlet/http/httpsession#getAttribute(java.lang.String)"" rel=""nofollow noreferrer""><code>getAttribute</code></a>.</p>
<p>When you write rows in other tables that belong to a particular user, include a column for their UUID. Include their UUID as a criteria in your queries.</p>
<p>You might want to look into <a href=""https://en.wikipedia.org/wiki/Multitenancy"" rel=""nofollow noreferrer"">multitenancy</a> as a topic.</p>
",0
UUID,Java,alternative,77338052,"<p>Your extension is on the UUID instance, that's why it's not working when called as a static method (but, for example, <code>UUID.randomUUID().fromDatabase(...)</code> would work)</p>
<p>You would be able to do this if UUID class was written in Kotlin and had public companion object, so that your extension function would have been on <code>UUID.Companion</code>, but in this case it's impossible.</p>
",1
UUID,Java,alternative,73144845,"<p>The point of UUIDs is that it doesn't matter who generates them and there is no state you need to worry about (i.e. the chance that 2 separate systems both generating random UUIDs happen to generate identical UUIDs, rounds down to zero). Hence, let MySQL generate it. Or let java generate it. Whatever is more convenient. There is no inherent drawback to either form.</p>
",1
UUID,Java,alternative,77699058,"<p>The reason for the criticism is that usually the id is the primary key and it's a sequential number. Now, if you have, say, a user with an id of 1234, then a hacker will likely know that there must have been valid ids preceding your id, like 1233, 1232, etc. So, a malicious user might try to issue delete commands sequentially for those numbers and you rely on your extra layers of security in order to avoid actually executing those commands.</p>
<p>So, if you have <a href=""https://www.techtarget.com/searchapparchitecture/definition/UUID-Universal-Unique-Identifier"" rel=""nofollow noreferrer"">UUID</a>, randomly generated for all users and ensuring that it's unique, then a hacker would have no information what UUIDs are valid and which are not, so his efforts would mostly be in vain as the requests he would spend his resources upon would try to remove items that do not even exist. Your system could detect users/IP addresses, etc. that attempt to remove UUIDs that do not exist and block them.</p>
<p>Then your action can search for the entity by UUID, see <a href=""https://stackoverflow.com/questions/18350154/findbyuuid-using-spring-datas-jpa-repository"">FindByUUID() using Spring Data&#39;s JPA Repository</a></p>
<p>make further validations, as of whether the action is valid to be issued by the user with the UUID passed and if so, remove it.</p>
",1
